E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.5582333E+00,5.64324E+01,1.4548E+01,1.6503E+03,8.3530E+00,1.6587E+03,0.000E-01,4.846E-01
2.5710244E+00,5.64600E+01,1.4448E+01,1.6308E+03,8.3423E+00,1.6392E+03,0.000E-01,4.822E-01
2.5838796E+00,5.64870E+01,1.4348E+01,1.6115E+03,8.3315E+00,1.6199E+03,0.000E-01,4.798E-01
2.5967990E+00,5.65133E+01,1.4250E+01,1.5925E+03,8.3205E+00,1.6008E+03,0.000E-01,4.775E-01
2.6097829E+00,5.65391E+01,1.4152E+01,1.5737E+03,8.3095E+00,1.5820E+03,0.000E-01,4.751E-01
2.6228319E+00,5.65643E+01,1.4055E+01,1.5552E+03,8.2983E+00,1.5635E+03,0.000E-01,4.727E-01
2.6359460E+00,5.65890E+01,1.3959E+01,1.5368E+03,8.2871E+00,1.5451E+03,0.000E-01,4.704E-01
2.6491257E+00,5.66132E+01,1.3864E+01,1.5187E+03,8.2757E+00,1.5270E+03,0.000E-01,4.680E-01
2.6623714E+00,5.66369E+01,1.3769E+01,1.5009E+03,8.2642E+00,1.5091E+03,0.000E-01,4.657E-01
2.6756832E+00,5.66601E+01,1.3675E+01,1.4832E+03,8.2526E+00,1.4915E+03,0.000E-01,4.634E-01
2.6890617E+00,5.66830E+01,1.3582E+01,1.4658E+03,8.2409E+00,1.4740E+03,0.000E-01,4.611E-01
2.7025070E+00,5.67054E+01,1.3490E+01,1.4486E+03,8.2291E+00,1.4568E+03,0.000E-01,4.588E-01
2.7160195E+00,5.68219E+01,1.3398E+01,1.4316E+03,8.2172E+00,1.4398E+03,0.000E-01,4.565E-01
2.7295996E+00,5.68437E+01,1.3305E+01,1.4146E+03,8.2052E+00,1.4228E+03,0.000E-01,4.542E-01
2.7432476E+00,5.68650E+01,1.3213E+01,1.3978E+03,8.1930E+00,1.4060E+03,0.000E-01,4.520E-01
2.7569638E+00,5.68858E+01,1.3121E+01,1.3812E+03,8.1808E+00,1.3894E+03,0.000E-01,4.497E-01
2.7707486E+00,5.69061E+01,1.3031E+01,1.3649E+03,8.1685E+00,1.3730E+03,0.000E-01,4.475E-01
2.7846024E+00,5.69259E+01,1.2941E+01,1.3487E+03,8.1560E+00,1.3568E+03,0.000E-01,4.452E-01
2.7985254E+00,5.69453E+01,1.2852E+01,1.3327E+03,8.1435E+00,1.3409E+03,0.000E-01,4.430E-01
2.8125180E+00,5.69644E+01,1.2763E+01,1.3170E+03,8.1308E+00,1.3251E+03,0.000E-01,4.408E-01
2.8265806E+00,5.69831E+01,1.2676E+01,1.3014E+03,8.1181E+00,1.3095E+03,0.000E-01,4.386E-01
2.8407135E+00,5.70015E+01,1.2589E+01,1.2861E+03,8.1052E+00,1.2942E+03,0.000E-01,4.365E-01
2.8549171E+00,5.70196E+01,1.2502E+01,1.2709E+03,8.0923E+00,1.2790E+03,0.000E-01,4.343E-01
2.8691917E+00,5.70375E+01,1.2417E+01,1.2559E+03,8.0792E+00,1.2640E+03,0.000E-01,4.321E-01
2.8835376E+00,5.70553E+01,1.2332E+01,1.2411E+03,8.0660E+00,1.2492E+03,0.000E-01,4.300E-01
2.8979553E+00,5.70730E+01,1.2247E+01,1.2265E+03,8.0528E+00,1.2345E+03,0.000E-01,4.278E-01
2.9124451E+00,5.70906E+01,1.2164E+01,1.2121E+03,8.0394E+00,1.2201E+03,0.000E-01,4.257E-01
2.9270073E+00,5.71082E+01,1.2081E+01,1.1978E+03,8.0260E+00,1.2058E+03,0.000E-01,4.236E-01
2.9416424E+00,5.71260E+01,1.1999E+01,1.1838E+03,8.0124E+00,1.1918E+03,0.000E-01,4.215E-01
2.9563506E+00,5.71955E+01,1.1916E+01,1.1698E+03,7.9988E+00,1.1778E+03,0.000E-01,4.194E-01
2.9711323E+00,5.72142E+01,1.1835E+01,1.1560E+03,7.9851E+00,1.1639E+03,0.000E-01,4.173E-01
2.9859880E+00,5.72332E+01,1.1753E+01,1.1423E+03,7.9712E+00,1.1503E+03,0.000E-01,4.152E-01
3.0009179E+00,5.72688E+01,1.1672E+01,1.1288E+03,7.9573E+00,1.1367E+03,0.000E-01,4.132E-01
3.0159225E+00,5.73099E+01,1.1578E+01,1.1141E+03,7.9433E+00,1.1221E+03,0.000E-01,4.111E-01
3.0310021E+00,5.73283E+01,1.1485E+01,1.0997E+03,7.9292E+00,1.1076E+03,0.000E-01,4.091E-01
3.0461571E+00,5.73431E+01,1.1393E+01,1.0854E+03,7.9150E+00,1.0933E+03,0.000E-01,4.070E-01
3.0613879E+00,5.73556E+01,1.1302E+01,1.0714E+03,7.9007E+00,1.0793E+03,0.000E-01,4.050E-01
3.0766949E+00,5.73663E+01,1.1211E+01,1.0575E+03,7.8863E+00,1.0654E+03,0.000E-01,4.030E-01
3.0920783E+00,5.73755E+01,1.1121E+01,1.0438E+03,7.8718E+00,1.0517E+03,0.000E-01,4.010E-01
3.1075387E+00,5.73833E+01,1.1033E+01,1.0303E+03,7.8572E+00,1.0382E+03,0.000E-01,3.990E-01
3.1230764E+00,5.73900E+01,1.0945E+01,1.0170E+03,7.8426E+00,1.0249E+03,0.000E-01,3.970E-01
3.1386918E+00,5.73956E+01,1.0857E+01,1.0039E+03,7.8278E+00,1.0117E+03,0.000E-01,3.950E-01
3.1543853E+00,5.74003E+01,1.0771E+01,9.9093E+02,7.8130E+00,9.9874E+02,0.000E-01,3.931E-01
3.1701572E+00,5.74040E+01,1.0685E+01,9.7815E+02,7.7981E+00,9.8595E+02,0.000E-01,3.911E-01
3.1860080E+00,5.74069E+01,1.0600E+01,9.6555E+02,7.7831E+00,9.7333E+02,0.000E-01,3.892E-01
3.2019380E+00,5.74090E+01,1.0516E+01,9.5312E+02,7.7680E+00,9.6089E+02,0.000E-01,3.872E-01
3.2179477E+00,5.74104E+01,1.0433E+01,9.4086E+02,7.7528E+00,9.4861E+02,0.000E-01,3.853E-01
3.2340374E+00,5.74111E+01,1.0350E+01,9.2876E+02,7.7376E+00,9.3649E+02,0.000E-01,3.834E-01
3.2502076E+00,5.74112E+01,1.0268E+01,9.1682E+02,7.7222E+00,9.2454E+02,0.000E-01,3.815E-01
3.2664587E+00,5.74106E+01,1.0187E+01,9.0505E+02,7.7068E+00,9.1276E+02,0.000E-01,3.796E-01
3.2827910E+00,5.74093E+01,1.0106E+01,8.9343E+02,7.6913E+00,9.0112E+02,0.000E-01,3.777E-01
3.2992049E+00,5.74285E+01,1.0026E+01,8.8195E+02,7.6757E+00,8.8963E+02,0.000E-01,3.758E-01
3.3157009E+00,5.74263E+01,9.9467E+00,8.7059E+02,7.6601E+00,8.7825E+02,0.000E-01,3.739E-01
3.3322794E+00,5.74234E+01,9.8677E+00,8.5938E+02,7.6443E+00,8.6703E+02,0.000E-01,3.721E-01
3.3489408E+00,5.74200E+01,9.7894E+00,8.4832E+02,7.6285E+00,8.5595E+02,0.000E-01,3.702E-01
3.3656856E+00,5.74160E+01,9.7119E+00,8.3741E+02,7.6126E+00,8.4503E+02,0.000E-01,3.684E-01
3.3825140E+00,5.74114E+01,9.6350E+00,8.2665E+02,7.5966E+00,8.3425E+02,0.000E-01,3.665E-01
3.3994265E+00,5.74063E+01,9.5588E+00,8.1604E+02,7.5806E+00,8.2362E+02,0.000E-01,3.647E-01
3.4164237E+00,5.74007E+01,9.4833E+00,8.0556E+02,7.5644E+00,8.1313E+02,0.000E-01,3.629E-01
3.4335058E+00,5.73946E+01,9.4084E+00,7.9523E+02,7.5482E+00,8.0278E+02,0.000E-01,3.611E-01
3.4506733E+00,5.73880E+01,9.3343E+00,7.8503E+02,7.5320E+00,7.9256E+02,0.000E-01,3.593E-01
3.4679267E+00,5.73809E+01,9.2607E+00,7.7497E+02,7.5156E+00,7.8249E+02,0.000E-01,3.575E-01
3.4852663E+00,5.73734E+01,9.1879E+00,7.6505E+02,7.4992E+00,7.7255E+02,0.000E-01,3.557E-01
3.5026927E+00,5.73654E+01,9.1157E+00,7.5526E+02,7.4827E+00,7.6274E+02,0.000E-01,3.540E-01
3.5202061E+00,5.73569E+01,9.0441E+00,7.4560E+02,7.4661E+00,7.5307E+02,0.000E-01,3.522E-01
3.5378072E+00,5.73481E+01,8.9731E+00,7.3607E+02,7.4495E+00,7.4352E+02,0.000E-01,3.505E-01
3.5554962E+00,5.73388E+01,8.9028E+00,7.2667E+02,7.4328E+00,7.3410E+02,0.000E-01,3.487E-01
3.5732737E+00,5.73291E+01,8.8331E+00,7.1739E+02,7.4160E+00,7.2481E+02,0.000E-01,3.470E-01
3.5911400E+00,5.73189E+01,8.7640E+00,7.0824E+02,7.3991E+00,7.1564E+02,0.000E-01,3.453E-01
3.6090957E+00,5.73084E+01,8.6955E+00,6.9921E+02,7.3822E+00,7.0660E+02,0.000E-01,3.435E-01
3.6271412E+00,5.72975E+01,8.6277E+00,6.9030E+02,7.3652E+00,6.9767E+02,0.000E-01,3.418E-01
3.6452769E+00,5.72862E+01,8.5604E+00,6.8151E+02,7.3482E+00,6.8886E+02,0.000E-01,3.401E-01
3.6635033E+00,5.72745E+01,8.4937E+00,6.7284E+02,7.3311E+00,6.8017E+02,0.000E-01,3.384E-01
3.6818208E+00,5.72625E+01,8.4276E+00,6.6428E+02,7.3139E+00,6.7160E+02,0.000E-01,3.367E-01
3.7002299E+00,5.72500E+01,8.3621E+00,6.5584E+02,7.2967E+00,6.6314E+02,0.000E-01,3.351E-01
3.7187311E+00,5.72373E+01,8.2972E+00,6.4751E+02,7.2794E+00,6.5479E+02,0.000E-01,3.334E-01
3.7373247E+00,5.72241E+01,8.2328E+00,6.3929E+02,7.2620E+00,6.4655E+02,0.000E-01,3.317E-01
3.7560114E+00,5.72106E+01,8.1690E+00,6.3118E+02,7.2445E+00,6.3842E+02,0.000E-01,3.301E-01
3.7747914E+00,5.71967E+01,8.1057E+00,6.2318E+02,7.2271E+00,6.3040E+02,0.000E-01,3.285E-01
3.7936654E+00,5.71825E+01,8.0431E+00,6.1528E+02,7.2095E+00,6.2249E+02,0.000E-01,3.268E-01
3.8126337E+00,5.71679E+01,7.9809E+00,6.0749E+02,7.1919E+00,6.1468E+02,0.000E-01,3.252E-01
3.8316969E+00,5.71530E+01,7.9193E+00,5.9980E+02,7.1742E+00,6.0698E+02,0.000E-01,3.236E-01
3.8508554E+00,5.71378E+01,7.8582E+00,5.9221E+02,7.1565E+00,5.9937E+02,0.000E-01,3.220E-01
3.8701096E+00,5.71222E+01,7.7977E+00,5.8473E+02,7.1387E+00,5.9187E+02,0.000E-01,3.204E-01
3.8894602E+00,5.71063E+01,7.7377E+00,5.7734E+02,7.1209E+00,5.8446E+02,0.000E-01,3.188E-01
3.9089075E+00,5.70901E+01,7.6782E+00,5.7005E+02,7.1030E+00,5.7716E+02,0.000E-01,3.172E-01
3.9284520E+00,5.70735E+01,7.6193E+00,5.6286E+02,7.0850E+00,5.6995E+02,0.000E-01,3.156E-01
3.9480943E+00,5.70566E+01,7.5608E+00,5.5577E+02,7.0670E+00,5.6283E+02,0.000E-01,3.140E-01
3.9678347E+00,5.70393E+01,7.5029E+00,5.4876E+02,7.0489E+00,5.5581E+02,0.000E-01,3.125E-01
3.9876739E+00,5.70217E+01,7.4454E+00,5.4185E+02,7.0308E+00,5.4888E+02,0.000E-01,3.109E-01
4.055024E+00,5.72709E+01,7.2561E+00,5.1931E+02,6.9990E+00,5.2631E+02,0.000E+00,3.058E-01
4.334821E+00,5.69459E+01,6.5544E+00,4.3881E+02,6.7516E+00,4.4556E+02,0.000E+00,2.860E-01
4.633924E+00,5.65589E+01,5.9072E+00,3.6995E+02,6.4971E+00,3.7645E+02,0.000E+00,2.676E-01
4.953664E+00,5.60639E+01,5.3120E+00,3.1120E+02,6.2371E+00,3.1744E+02,0.000E+00,2.503E-01
5.295467E+00,5.54141E+01,4.7850E+00,2.6223E+02,5.9734E+00,2.6820E+02,0.000E+00,2.341E-01
5.660855E+00,5.44933E+01,4.3185E+00,2.2139E+02,5.7076E+00,2.2710E+02,0.000E+00,2.190E-01
6.051453E+00,5.29075E+01,3.8956E+00,1.8682E+02,5.4411E+00,1.9226E+02,0.000E+00,2.049E-01
6.330114E+00,5.02829E+01,3.6294E+00,1.6639E+02,5.2616E+00,1.7165E+02,0.000E+00,1.959E-01
6.427004E+00,4.71930E+01,3.5428E+00,1.5998E+02,5.2013E+00,1.6518E+02,0.000E+00,1.929E-01
6.452841E+00,4.36091E+01,3.5200E+00,1.5831E+02,5.1853E+00,1.6350E+02,0.000E+00,1.921E-01
6.469004E+00,4.44402E+01,1.0534E+01,4.7257E+02,5.1754E+00,4.7775E+02,0.000E+00,1.917E-01
6.491597E+00,4.71568E+01,1.0459E+01,4.6756E+02,5.1616E+00,4.7272E+02,0.000E+00,1.910E-01
6.588486E+00,5.02049E+01,1.0145E+01,4.4688E+02,5.1028E+00,4.5198E+02,0.000E+00,1.882E-01
6.872544E+00,5.17067E+01,9.3341E+00,3.9416E+02,4.9362E+00,3.9910E+02,0.000E+00,1.804E-01
6.915365E+00,5.15211E+01,9.2306E+00,3.8737E+02,4.9118E+00,3.9228E+02,0.000E+00,1.793E-01
6.977736E+00,5.06636E+01,9.0844E+00,3.7783E+02,4.8765E+00,3.8271E+02,0.000E+00,1.777E-01
7.005787E+00,4.89754E+01,9.0205E+00,3.7366E+02,4.8608E+00,3.7852E+02,0.000E+00,1.770E-01
7.047864E+00,5.09205E+01,1.2435E+01,5.1203E+02,4.8374E+00,5.1687E+02,0.000E+00,1.759E-01
7.153056E+00,5.27796E+01,1.2089E+01,4.9046E+02,4.7795E+00,4.9524E+02,0.000E+00,1.733E-01
7.279342E+00,5.36031E+01,1.1696E+01,4.6628E+02,4.7113E+00,4.7099E+02,0.000E+00,1.703E-01
7.392525E+00,5.35120E+01,1.1369E+01,4.4633E+02,4.6515E+00,4.5098E+02,0.000E+00,1.677E-01
7.420472E+00,5.27858E+01,1.1295E+01,4.4176E+02,4.6369E+00,4.4640E+02,0.000E+00,1.671E-01
7.465039E+00,5.38921E+01,1.2942E+01,5.0314E+02,4.6138E+00,5.0775E+02,0.000E+00,1.661E-01
7.576458E+00,5.51658E+01,1.2650E+01,4.8456E+02,4.5567E+00,4.8912E+02,0.000E+00,1.636E-01
7.902609E+00,5.68936E+01,1.1871E+01,4.3594E+02,4.3957E+00,4.4034E+02,0.000E+00,1.569E-01
8.447890E+00,5.84739E+01,1.0736E+01,3.6882E+02,4.1453E+00,3.7297E+02,0.000E+00,1.468E-01
9.030794E+00,5.95133E+01,9.6674E+00,3.1067E+02,3.9012E+00,3.1457E+02,0.000E+00,1.373E-01
9.653919E+00,6.02080E+01,8.6411E+00,2.5976E+02,3.6642E+00,2.6342E+02,0.000E+00,1.284E-01
2.011215E+01,6.11858E+01,2.4740E+00,3.5699E+01,1.6403E+00,3.7339E+01,0.000E+00,6.165E-02
2.149988E+01,6.10911E+01,2.2088E+00,2.9814E+01,1.5117E+00,3.1326E+01,0.000E+00,5.767E-02
2.298338E+01,6.09926E+01,1.9735E+00,2.4919E+01,1.3918E+00,2.6311E+01,0.000E+00,5.395E-02
2.456923E+01,6.08916E+01,1.7648E+00,2.0845E+01,1.2802E+00,2.2125E+01,0.000E+00,5.046E-02
2.626450E+01,6.07901E+01,1.5796E+00,1.7454E+01,1.1766E+00,1.8631E+01,0.000E+00,4.721E-02
2.807676E+01,6.06889E+01,1.4043E+00,1.4516E+01,1.0806E+00,1.5597E+01,0.000E+00,4.416E-02
3.001405E+01,6.05693E+01,1.2431E+00,1.2019E+01,9.9195E-01,1.3011E+01,0.000E+00,4.131E-02
3.208502E+01,6.04331E+01,1.1000E+00,9.9491E+00,9.1018E-01,1.0859E+01,0.000E+00,3.864E-02
3.429889E+01,6.02729E+01,9.6981E-01,8.2058E+00,8.3495E-01,9.0407E+00,0.000E+00,3.615E-02
3.666551E+01,6.00727E+01,8.5514E-01,6.7684E+00,7.6586E-01,7.5343E+00,0.000E+00,3.381E-02
3.919543E+01,5.97978E+01,7.5440E-01,5.5857E+00,7.0255E-01,6.2882E+00,0.000E+00,3.163E-02
4.189992E+01,5.93350E+01,6.6606E-01,4.6133E+00,6.4463E-01,5.2579E+00,0.000E+00,2.959E-02
4.428032E+01,5.82962E+01,6.0115E-01,3.9399E+00,6.0049E-01,4.5404E+00,0.000E+00,2.800E-02
4.479101E+01,5.75906E+01,5.8853E-01,3.8132E+00,5.9174E-01,4.4049E+00,0.000E+00,2.768E-02
4.495808E+01,5.71110E+01,5.8449E-01,3.7730E+00,5.8893E-01,4.3619E+00,0.000E+00,2.758E-02
4.513881E+01,5.56908E+01,5.8017E-01,3.7301E+00,5.8592E-01,4.3160E+00,0.000E+00,2.747E-02
4.540992E+01,5.71266E+01,3.3700E+00,2.1537E+01,5.8146E-01,2.2118E+01,1.787E+01,2.730E-02
4.608768E+01,5.84243E+01,3.2928E+00,2.0734E+01,5.7057E-01,2.1305E+01,1.722E+01,2.690E-02
4.788159E+01,5.94838E+01,3.1007E+00,1.8793E+01,5.4353E-01,1.9337E+01,1.564E+01,2.589E-02
5.118542E+01,6.02477E+01,2.7819E+00,1.5773E+01,4.9966E-01,1.6273E+01,1.316E+01,2.422E-02
5.471721E+01,6.06492E+01,2.4927E+00,1.3221E+01,4.5978E-01,1.3681E+01,1.106E+01,2.266E-02
5.849270E+01,6.09005E+01,2.2324E+00,1.1076E+01,4.2360E-01,1.1500E+01,9.282E+00,2.120E-02
6.252870E+01,6.10674E+01,1.9950E+00,9.2594E+00,3.9080E-01,9.6502E+00,7.771E+00,1.983E-02
6.684318E+01,6.11788E+01,1.7825E+00,7.7388E+00,3.6110E-01,8.0999E+00,6.503E+00,1.855E-02
7.145536E+01,6.12539E+01,1.5924E+00,6.4675E+00,3.3424E-01,6.8017E+00,5.441E+00,1.735E-02
7.638578E+01,6.13038E+01,1.4225E+00,5.4046E+00,3.0996E-01,5.7146E+00,4.551E+00,1.623E-02
8.165640E+01,6.13369E+01,1.2691E+00,4.5102E+00,2.8803E-01,4.7982E+00,3.802E+00,1.518E-02
8.729069E+01,6.13547E+01,1.1288E+00,3.7529E+00,2.6823E-01,4.0211E+00,3.169E+00,1.420E-02
9.331374E+01,6.13914E+01,1.0024E+00,3.1174E+00,2.5035E-01,3.3678E+00,2.636E+00,1.329E-02
9.975239E+01,6.13874E+01,8.8835E-01,2.5845E+00,2.3420E-01,2.8187E+00,2.187E+00,1.243E-02
2.078156E+02,6.11934E+01,2.3733E-01,3.3143E-01,1.3047E-01,4.6190E-01,2.815E-01,5.966E-03
2.221548E+02,6.11775E+01,2.1117E-01,2.7586E-01,1.2509E-01,4.0095E-01,2.344E-01,5.581E-03
2.374835E+02,6.11627E+01,1.8790E-01,2.2962E-01,1.2008E-01,3.4970E-01,1.952E-01,5.221E-03
2.538699E+02,6.11489E+01,1.6721E-01,1.9114E-01,1.1540E-01,3.0654E-01,1.625E-01,4.884E-03
2.713869E+02,6.11362E+01,1.4880E-01,1.5912E-01,1.1099E-01,2.7011E-01,1.353E-01,4.569E-03
2.901126E+02,6.11244E+01,1.3243E-01,1.3247E-01,1.0684E-01,2.3931E-01,1.127E-01,4.274E-03
3.101304E+02,6.11135E+01,1.1786E-01,1.1029E-01,1.0291E-01,2.1320E-01,9.381E-02,3.998E-03
3.315294E+02,6.11035E+01,1.0491E-01,9.1832E-02,9.9162E-02,1.9099E-01,7.811E-02,3.740E-03
3.544049E+02,6.10942E+01,9.3380E-02,7.6466E-02,9.5587E-02,1.7205E-01,6.504E-02,3.498E-03
3.788588E+02,6.10857E+01,8.3124E-02,6.3674E-02,9.2161E-02,1.5584E-01,5.416E-02,3.273E-03
4.050001E+02,6.10779E+01,7.3998E-02,5.3024E-02,8.8867E-02,1.4189E-01,4.509E-02,3.061E-03
4.329451E+02,6.10707E+01,6.5877E-02,4.4158E-02,8.5690E-02,1.2985E-01,3.755E-02,2.864E-03
