E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
8.447890E+00,1.32105E+01,2.2309E-01,4.1186E+01,7.6728E-01,4.1953E+01,3.845E+01,1.468E-01
9.030794E+00,1.31945E+01,1.9580E-01,3.3814E+01,7.2247E-01,3.4536E+01,3.156E+01,1.373E-01
9.653919E+00,1.31795E+01,1.7070E-01,2.7577E+01,6.7991E-01,2.8257E+01,2.574E+01,1.284E-01
2.011215E+01,1.30610E+01,3.7802E-02,2.9314E+00,3.5368E-01,3.2851E+00,2.735E+00,6.165E-02
2.149988E+01,1.30548E+01,3.2964E-02,2.3912E+00,3.3524E-01,2.7264E+00,2.231E+00,5.767E-02
2.298338E+01,1.30493E+01,2.8745E-02,1.9506E+00,3.1829E-01,2.2689E+00,1.819E+00,5.395E-02
2.456923E+01,1.30443E+01,2.5066E-02,1.5912E+00,3.0273E-01,1.8939E+00,1.484E+00,5.046E-02
2.626450E+01,1.30397E+01,2.1859E-02,1.2980E+00,2.8846E-01,1.5865E+00,1.210E+00,4.721E-02
2.807676E+01,1.30358E+01,1.8978E-02,1.0542E+00,2.7539E-01,1.3296E+00,9.830E-01,4.416E-02
3.001405E+01,1.30321E+01,1.6453E-02,8.5493E-01,2.6343E-01,1.1184E+00,7.973E-01,4.131E-02
3.208502E+01,1.30288E+01,1.4264E-02,6.9335E-01,2.5248E-01,9.4583E-01,6.466E-01,3.864E-02
3.429889E+01,1.30258E+01,1.2344E-02,5.6128E-01,2.4246E-01,8.0374E-01,5.234E-01,3.615E-02
3.666551E+01,1.30231E+01,1.0660E-02,4.5343E-01,2.3329E-01,6.8672E-01,4.227E-01,3.381E-02
3.919543E+01,1.30206E+01,9.2057E-03,3.6630E-01,2.2489E-01,5.9119E-01,3.414E-01,3.163E-02
4.189992E+01,1.30184E+01,7.9499E-03,2.9591E-01,2.1718E-01,5.1309E-01,2.757E-01,2.959E-02
4.479101E+01,1.30164E+01,6.8656E-03,2.3905E-01,2.1010E-01,4.4915E-01,2.227E-01,2.768E-02
4.788159E+01,1.30146E+01,5.9291E-03,1.9312E-01,2.0359E-01,3.9671E-01,1.798E-01,2.589E-02
5.118542E+01,1.30130E+01,5.1204E-03,1.5602E-01,1.9757E-01,3.5359E-01,1.452E-01,2.422E-02
5.471721E+01,1.30116E+01,4.4218E-03,1.2603E-01,1.9200E-01,3.1803E-01,1.173E-01,2.266E-02
5.849270E+01,1.30103E+01,3.8180E-03,1.0180E-01,1.8683E-01,2.8863E-01,9.474E-02,2.120E-02
6.252870E+01,1.30091E+01,3.2967E-03,8.2227E-02,1.8200E-01,2.6423E-01,7.652E-02,1.983E-02
6.684318E+01,1.30081E+01,2.8466E-03,6.6417E-02,1.7747E-01,2.4389E-01,6.180E-02,1.855E-02
7.145536E+01,1.30072E+01,2.4579E-03,5.3647E-02,1.7321E-01,2.2686E-01,4.991E-02,1.735E-02
7.638578E+01,1.30064E+01,2.1224E-03,4.3333E-02,1.6918E-01,2.1251E-01,4.031E-02,1.623E-02
8.165640E+01,1.30057E+01,1.8326E-03,3.5002E-02,1.6534E-01,2.0034E-01,3.256E-02,1.518E-02
8.729069E+01,1.30050E+01,1.5824E-03,2.8272E-02,1.6168E-01,1.8995E-01,2.629E-02,1.420E-02
9.331374E+01,1.30045E+01,1.3664E-03,2.2837E-02,1.5816E-01,1.8100E-01,2.124E-02,1.329E-02
9.975239E+01,1.30040E+01,1.1798E-03,1.8447E-02,1.5476E-01,1.7321E-01,1.715E-02,1.243E-02
2.078156E+02,1.30010E+01,2.3481E-04,1.7622E-03,1.2138E-01,1.2314E-01,1.635E-03,5.966E-03
2.221548E+02,1.30009E+01,2.0276E-04,1.4234E-03,1.1851E-01,1.1993E-01,1.321E-03,5.581E-03
2.374835E+02,1.30008E+01,1.7508E-04,1.1498E-03,1.1565E-01,1.1680E-01,1.067E-03,5.221E-03
2.538699E+02,1.30007E+01,1.5119E-04,9.2880E-04,1.1281E-01,1.1374E-01,8.616E-04,4.884E-03
2.713869E+02,1.30006E+01,1.3055E-04,7.5026E-04,1.0998E-01,1.1073E-01,6.958E-04,4.569E-03
2.901126E+02,1.30005E+01,1.1274E-04,6.0605E-04,1.0717E-01,1.0778E-01,5.620E-04,4.274E-03
3.101304E+02,1.30005E+01,9.7350E-05,4.8956E-04,1.0437E-01,1.0486E-01,4.539E-04,3.998E-03
3.315294E+02,1.30004E+01,8.4064E-05,3.9546E-04,1.0159E-01,1.0199E-01,3.666E-04,3.740E-03
3.544049E+02,1.30004E+01,7.2591E-05,3.1945E-04,9.8834E-02,9.9153E-02,2.960E-04,3.498E-03
3.788588E+02,1.30003E+01,6.2685E-05,2.5805E-04,9.6097E-02,9.6355E-02,2.391E-04,3.273E-03
4.050001E+02,1.30003E+01,5.4130E-05,2.0845E-04,9.3384E-02,9.3592E-02,1.931E-04,3.061E-03
4.329451E+02,1.30003E+01,4.6743E-05,1.6838E-04,9.0698E-02,9.0866E-02,1.560E-04,2.864E-03
